timestep,true_position,predicted_position,trajectory_error,path_error,nees,train_samples,test_id
1090.0,[13063.34224459  5567.73309704  1090.        ],[10775.89688271  8629.57913537  1090.        ],[-2287.44536189  3061.84603833     0.        ],[-633.96976431 -321.94380878 -470.        ],29.410341419208212,237,97
1411.0,[12677.43467651  6988.75346201  1411.        ],[ 9590.22488194 10941.43191607  1410.        ],[-3.08720979e+03  3.95267845e+03 -1.00000000e+00],[-875.28726095 -446.18169764 -611.        ],43.62083676507758,237,97
0.0,[9367.72068274 3689.85047913    0.        ],[9367.72068274 3689.85047913    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,84,98
69.0,[8782.55122614 3455.31166506   69.        ],[8739.02431845 3472.49390854   70.        ],[-43.52690768  17.18224348   1.        ],[-43.52690768  17.18224348   1.        ],0.008841205614762837,84,98
220.0,[7475.66040422 2902.65005007  220.        ],[7404.51704274 3010.62208096  220.        ],[-71.14336148 107.97203089   0.        ],[-71.14336148 107.97203089   0.        ],0.07124572802593467,84,98
312.0,[6748.74412934 2601.25434785  312.        ],[6598.36533751 2730.84775487  310.        ],[-150.37879184  129.59340703   -2.        ],[-60.52202903 160.79408522 -12.        ],0.1685732197527357,84,98
360.0,[6424.98994362 2469.16261181  360.        ],[6149.82890474 2575.4727229   360.        ],[-275.16103888  106.31011109    0.        ],[-95.82477476 168.33872401 -20.        ],0.3615668697360773,84,98
430.0,[5854.29202082 2238.00797224  430.        ],[5523.12137045 2359.79592874  430.        ],[-331.17065037  121.7879565     0.        ],[-62.7251614  214.04735628 -30.        ],0.5204873481641583,84,98
562.0,[4706.21700577 1766.52593981  562.        ],[4365.03295937 1961.4563494   560.        ],[-341.1840464   194.93040959   -2.        ],[-74.53194861 286.98653934 -32.        ],0.6781702509647073,84,98
731.0,[3396.72872907 1208.98022302  731.        ],[2860.37836321 1437.09473941  730.        ],[-536.35036586  228.11451639   -1.        ],[-94.16954815 382.98444238 -51.        ],1.4946191255359667,84,98
790.0,[2904.51104728  999.1804751   790.        ],[2329.8436128  1251.27167811  790.        ],[-574.66743449  252.091203      0.        ],[-132.53360665  406.95404724  -50.        ],1.7433377595408814,84,98
0.0,[11843.46615798 13471.48522699     0.        ],[11843.46615798 13471.48522699     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,76,99
129.0,[10897.25048624 12188.06057524   129.        ],[11142.93217593 12560.33893221   130.        ],[245.68168969 372.27835697   1.        ],[-19.70538358  28.45218717  51.        ],0.8021941540231614,76,99
369.0,[9208.90487587 9952.96881559  369.        ],[ 9855.66088119 10922.93794872   370.        ],[646.75600532 969.96913313   1.        ],[-86.97074779  82.59561257 131.        ],5.308297876443564,76,99
459.0,[8578.09442804 9166.71412097  459.        ],[ 9350.15195287 10307.31309894   460.        ],[7.72057525e+02 1.14059898e+03 1.00000000e+00],[-138.12196907   78.8012478   161.        ],7.269318326014224,76,99
512.0,[8448.22168879 9001.19785579  512.        ],[9064.76863794 9968.10484232  510.        ],[616.54694916 966.90698654  -2.        ],[-120.2301485   117.11441976  128.        ],4.961842558235844,76,99
730.0,[6648.55658763 6767.10395458  730.        ],[7834.05514561 8563.11944263  730.        ],[1185.49855798 1796.01548805    0.        ],[-254.59227968  219.39889938  270.        ],18.42966554076863,76,99
820.0,[6036.29938827 5981.20019104  820.        ],[7352.17777591 8026.86484573  820.        ],[1315.87838764 2045.66465468    0.        ],[-312.43841173  313.24415555  300.        ],23.629841561003857,76,99
858.0,[5795.10715821 5691.67851491  858.        ],[7140.33386419 7792.89615982  860.        ],[1.34522671e+03 2.10121764e+03 2.00000000e+00],[-246.20596015  426.14660636  292.        ],24.85640727015243,76,99
1100.0,[4552.03951102 4120.1943307  1100.        ],[5838.63936351 6411.04075881 1100.        ],[1286.59985249 2290.84642811    0.        ],[ 996.86168704 1997.63079056   50.        ],24.691001092202143,76,99
1147.0,[4477.82651716 4037.49422147 1147.        ],[5548.90119806 6117.82512126 1150.        ],[1071.0746809  2080.33089979    3.        ],[1071.0746809  2080.33089979    3.        ],18.643432325086884,76,99
0.0,[14027.92563231 17921.74179334     0.        ],[14027.92563231 17921.74179334     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,210,100
70.0,[13697.49227714 17074.66090829    70.        ],[13606.35572632 17288.04623324    70.        ],[-91.13655082 213.38532495   0.        ],[-150.39468212  123.93635686   10.        ],0.21124430891862964,210,100
363.0,[12317.50165628 13554.86427345   363.        ],[11920.06198143 14647.44945355   360.        ],[-397.43967485 1092.5851801    -3.        ],[-793.83494874  443.79404079   67.        ],4.491844258286129,210,100
432.0,[11885.02543454 12798.12777663   432.        ],[11523.66670754 13998.65831424   430.        ],[-361.35872701 1200.53053761   -2.        ],[-813.99058101  463.3645987    78.        ],5.002271506426834,210,100
609.0,[10488.33689006 10320.66709723   609.        ],[10499.67861227 12337.52484291   610.        ],[1.13417222e+01 2.01685775e+03 1.00000000e+00],[-903.27022254  515.83373069  161.        ],11.479986637776618,210,100
760.0,[9700.19489524 9126.11499766  760.        ],[ 9641.6253624  10930.15885875   760.        ],[ -58.56953284 1804.0438611     0.        ],[-847.37065176  499.94220801  140.        ],8.562766190667022,210,100
801.0,[9402.0441924  8697.91241666  801.        ],[ 9416.10256396 10556.25642537   800.        ],[ 1.40583716e+01  1.85834401e+03 -1.00000000e+00],[-835.81247895  461.22559139  149.        ],8.9442347866907,210,100
1101.0,[7186.22972816 5431.17953965 1101.        ],[7695.35997257 7762.27759713 1100.        ],[ 5.09130244e+02  2.33109806e+03 -1.00000000e+00],[-189.26937825 1236.21542087  119.        ],13.521914249368251,210,100
1211.0,[6145.76355421 3914.13388079 1211.        ],[7055.55096335 6758.26801376 1210.        ],[ 9.09787409e+02  2.84413413e+03 -1.00000000e+00],[ 851.1967957  2753.26107973    9.        ],20.7937326701224,210,100
9.0,[1.82782893e+04 3.48363136e+02 9.00000000e+00],[1.82339226e+04 4.43877880e+02 1.00000000e+01],[-44.36674411  95.51474403   1.        ],[ 0.  0. -9.],0.044947486857114145,500,101
368.0,[16948.02140831  3277.79081936   368.        ],[16814.86029376  3548.06562193   370.        ],[-133.16111454  270.27480257    2.        ],[-12.4379918    4.00007636 -28.        ],0.3942777699701131,500,101
557.0,[16306.0790114   4818.10157952   557.        ],[16067.10937403  5245.11979313   560.        ],[-238.96963737  427.01821361    3.        ],[-44.27838005 -21.02437112 -47.        ],1.03028320658197,500,101
729.0,[15745.77090774  6053.93052444   729.        ],[15425.51058161  6754.54327672   730.        ],[-320.26032613  700.61275228    1.        ],[-25.06116177  -3.6006611  -79.        ],2.7323504375016903,500,101
1098.0,[14511.97988478  8680.77952435  1098.        ],[14193.39149167 10054.48428697  1100.        ],[-318.58839311 1373.70476262    2.        ],[ 144.70280342   81.52824976 -138.        ],9.004423605359685,500,101
1175.0,[14218.83855902  9319.88938023  1175.        ],[13952.09909683 10704.37000411  1170.        ],[-266.7394622  1384.48062388   -5.        ],[ 208.45647249   83.12014281 -145.        ],9.158893420327372,500,101
1280.0,[13860.76086364 10113.63509217  1280.        ],[13526.1107004  11717.18395391  1280.        ],[-334.65016323 1603.54886174    0.        ],[ 264.92120121  126.72111291 -160.        ],12.664790641014223,500,101
1470.0,[13460.01069678 11605.28093282  1470.        ],[12488.6776107  13313.81261531  1470.        ],[-971.33308609 1708.53168248    0.        ],[ 108.78981045   20.75867571 -200.        ],18.099800148970314,500,101
0.0,[  564.38981832 10572.59968803     0.        ],[  564.38981832 10572.59968803     0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,102
251.0,[ 826.54721914 8086.93613289  251.        ],[ 719.37880265 7924.08113587  250.        ],[-107.16841649 -162.85499703   -1.        ],[-115.43475655  -55.47483904  -11.        ],0.16821586836322042,500,102
359.0,[ 940.6496972  7001.48272593  359.        ],[ 810.41391868 6839.47496357  360.        ],[-130.23577852 -162.00776237    1.        ],[-147.54388394   30.42011657  -19.        ],0.22086368654568214,500,102
433.0,[1016.9035484  6220.22605716  433.        ],[ 887.61996379 6125.00536757  430.        ],[-129.2835846  -95.2206896   -3.       ],[-142.30034841   11.36230501  -13.        ],0.13419296257441304,500,102
621.0,[1205.96115026 4446.40596612  621.        ],[1169.43788229 4122.3342081   620.        ],[ -36.52326797 -324.07175803   -1.        ],[-75.85515748 -20.0175653  -31.        ],0.7432346309695977,500,102
729.0,[1322.10448566 3428.39444704  729.        ],[1315.62088679 2994.20880827  730.        ],[  -6.48359886 -434.18563877    1.        ],[-63.49618824 -21.26907726 -39.        ],1.1731145576696491,500,102
990.0,[1649.1982561  1106.53517295  990.        ],[1713.50196112  655.05738211  990.        ],[  64.30370502 -451.47779084    0.        ],[ -7.54682142 -42.23423175 -60.        ],2.4338649377876425,500,102
1063.0,[1770.35096858  418.27347481 1063.        ],[1761.72227369  376.99626979 1060.        ],[ -8.62869489 -41.27720502  -3.        ],[-13.485667   -13.88621575 -13.        ],0.060531071985909735,500,102
27.0,[17619.09240531  1057.17815498    27.        ],[17488.31608983  1334.49762946    30.        ],[-130.77631548  277.31947449    3.        ],[  0.   0. -27.],0.37679793005813955,287,103
181.0,[17237.63761685  2056.464379     181.        ],[16937.31757531  2645.73944338   180.        ],[-300.32004154  589.27506438   -1.        ],[-61.60808495  -9.06953815 -71.        ],1.7686268560007614,287,103
390.0,[16914.06896362  3210.43237313   390.        ],[16328.0437794   4386.96317331   390.        ],[-586.02518422 1176.53080018    0.        ],[-163.35794932  -62.84002027 -150.        ],6.441062330622653,287,103
758.0,[16494.20895084  5516.00494683   758.        ],[15245.50902979  7449.56598633   760.        ],[-1248.69992105  1933.5610395      2.        ],[-489.22425464 -130.91049735 -248.        ],16.1087983002307,287,103
1110.0,[15986.96313779  7740.40581437  1110.        ],[13518.15248332 10036.21678282  1110.        ],[-2468.81065448  2295.81096845     0.        ],[-741.454108   -290.83982804 -350.        ],26.222542951517813,287,103
1402.0,[15363.94505432  9793.25483987  1402.        ],[10601.34845351 10950.74709185  1400.        ],[-4.76259660e+03  1.15749225e+03 -2.00000000e+00],[-988.74627094 -721.61917948 -432.        ],41.38106959105395,287,103
0.0,[8883.85196276 8213.44910827    0.        ],[8883.85196276 8213.44910827    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,187,104
104.0,[8119.45812598 7481.30900814  104.        ],[8275.10059455 7613.69430574  100.        ],[155.64246857 132.38529761  -4.        ],[35.95130374 14.41146176 16.        ],0.1677798874267885,187,104
289.0,[6911.64165087 6348.08770272  289.        ],[7129.29987521 6493.39426609  290.        ],[217.65822434 145.30656337   1.        ],[ 33.25687338 -33.42637191  31.        ],0.2627543484965559,187,104
390.0,[6293.81847697 5736.05760393  390.        ],[6514.80510281 5897.2143921   390.        ],[220.98662585 161.15678818   0.        ],[ 38.0594461 -16.7662649  30.       ],0.2839357702518884,187,104
660.0,[4668.55391139 4251.68910945  660.        ],[4893.51805448 4316.82587839  660.        ],[224.9641431   65.13676894   0.        ],[103.1389085  -52.98316816  20.        ],0.20917814186563138,187,104
714.0,[4303.05491661 3925.08678436  714.        ],[4587.88514256 4020.84321543  710.        ],[284.83022595  95.75643107  -4.        ],[ 98.92953051 -83.21684361  26.        ],0.3370130557345392,187,104
769.0,[4006.20294117 3652.24060391  769.        ],[4214.88711157 3662.35203496  770.        ],[208.68417041  10.11143106   1.        ],[  83.45301806 -109.71955062   21.        ],0.17166868176520184,187,104
1050.0,[2401.3469489  2209.63644877 1050.        ],[2467.19377641 2014.89774988 1050.        ],[  65.84682752 -194.73869889    0.        ],[ 127.80315752 -137.1854939   -10.        ],0.20329663175034524,187,104
1138.0,[1978.33288388 1829.39966875 1138.        ],[1911.20299393 1499.68437142 1140.        ],[ -67.12988995 -329.71529733    2.        ],[ 118.04800514 -158.26510575  -28.        ],0.4737428977498551,187,104
1313.0,[1341.95646151 1271.48019053 1313.        ],[ 872.94573894  538.15861564 1310.        ],[-469.01072257 -733.32157489   -3.        ],[ 138.80020446 -170.07265117 -103.        ],2.785471066112905,187,104
0.0,[12903.78430779  2991.0530541      0.        ],[12903.78430779  2991.0530541      0.        ],[0. 0. 0.],[0. 0. 0.],0.0,106,105
99.0,[12321.95443591  3563.40867195    99.        ],[12038.2648404   3218.20838092   100.        ],[-283.68959551 -345.20029103    1.        ],[ -20.16417675 -366.11206706  -29.        ],0.68344874477526,106,105
247.0,[11451.06495294  4438.12721279   247.        ],[10620.76108788  3343.94857888   250.        ],[ -830.30386505 -1094.1786339      3.        ],[ -203.7160362  -1123.97685404   -57.        ],9.56883557403337,106,105
459.0,[10250.11317976  5735.7686581    459.        ],[8504.62099419 3138.19899571  460.        ],[-1.74549219e+03 -2.59756966e+03  1.00000000e+00],[   52.34740339 -2398.30464366  -179.        ],88.75708858948161,106,105
608.0,[9368.83387765 6658.85648737  608.        ],[7067.90401117 2817.99873359  610.        ],[-2.30092987e+03 -3.84085775e+03  2.00000000e+00],[  222.69830143 -3354.95163393  -258.        ],149.4161834157647,106,105
678.0,[8947.30407251 7075.89555562  678.        ],[6383.95597436 2614.85907076  680.        ],[-2.56334810e+03 -4.46103648e+03  2.00000000e+00],[  545.03450019 -3781.70303011  -318.        ],291.5164039198115,106,105
827.0,[8003.1292581  7980.33104595  827.        ],[4857.78924906 2137.63654405  830.        ],[-3.14534001e+03 -5.84269450e+03  3.00000000e+00],[  794.66203812 -4794.74384689  -397.        ],312.3799444285177,106,105
976.0,[7048.00802709 8888.64721467  976.        ],[3314.41492713 1637.30824836  980.        ],[-3.73359310e+03 -7.25133897e+03  4.00000000e+00],[ 1161.44865791 -5804.48699314  -486.        ],500.71434570749085,106,105
1189.0,[ 5545.56596635 10142.32232824  1189.        ],[1299.47910257  935.51727097 1190.        ],[-4.24608686e+03 -9.20680506e+03  1.00000000e+00],[ 1716.31604981 -7267.36226014  -599.        ],685.426187950245,106,105
1338.0,[ 4596.38177485 10860.48140438  1338.        ],[  -7.95674995  452.72963765 1340.        ],[-4.60433852e+03 -1.04077518e+04  2.00000000e+00],[ 2471.52223632 -8042.48267078  -728.        ],858.1262548368774,106,105
0.0,[4040.8975158 4342.6976269    0.       ],[4040.8975158 4342.6976269    0.       ],[0. 0. 0.],[0. 0. 0.],0.0,51,106
107.0,[3504.89416763 3947.87289898  107.        ],[3503.79484697 3834.93295325  110.        ],[  -1.09932066 -112.93994572    3.        ],[ 42.71521252 -73.32628644  -7.        ],0.04977368427751857,51,106
188.0,[3127.33556135 3676.67610625  188.        ],[3038.99457079 3465.96352794  190.        ],[ -88.34099056 -210.71257831    2.        ],[  36.2652893  -113.06585441  -18.        ],0.15702036650418819,51,106
367.0,[2293.36704283 3104.96418923  367.        ],[2500.8946751  3061.13460504  370.        ],[207.52763227 -43.82958419   3.        ],[  57.67452657 -115.9017246    63.        ],0.43351347561618164,51,106
468.0,[1863.67380836 2795.35768944  468.        ],[2251.22765741 2941.72684036  470.        ],[387.55384905 146.36915092   2.        ],[ 38.51323934 -59.0767806  142.        ],1.9284733269968746,51,106
557.0,[1633.79905988 2526.68469522  557.        ],[2032.82050494 2825.3954842   560.        ],[399.02144506 298.71078898   3.        ],[ 18.64992732   6.82899023 133.        ],2.4956368961607254,51,106
737.0,[1090.37441232 1830.66200651  737.        ],[1486.92030581 2388.44739302  740.        ],[396.5458935  557.78538651   3.        ],[ 67.89363809 228.71760842 103.        ],3.2217783938693443,51,106
837.0,[ 819.86804969 1428.95058578  837.        ],[1158.26805041 2059.37961493  840.        ],[338.40000072 630.42902915   3.        ],[338.40000072 630.42902915   3.        ],3.1941472550813543,51,106
0.0,[ 543.61018004 5524.59316988    0.        ],[ 543.61018004 5524.59316988    0.        ],[0. 0. 0.],[0. 0. 0.],0.0,500,107
